Asset Name;Asset Description;BrandSubbrand;Created;Copyright;Tags;Path to Assets;Archived;New Filename;fileextension;group;clientteam;assettype;assetsubtype;year;campaign;productgroup;product;productsize;productsubtype;productgender;numberofpeople;person;teammarks;gender;shottype;sport;assetstatus;market;platformrights;jobid;No Tags;No Date
Gatorade_Gx_Bottle_TopView_Red;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Red.psd;0;Gatorade_Gx_Bottle_TopView_Red.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Silver;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Silver.psd;0;Gatorade_Gx_Bottle_TopView_Silver.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_White;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_White.psd;0;Gatorade_Gx_Bottle_TopView_White.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopView_Yellow;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopView_Yellow.psd;0;Gatorade_Gx_Bottle_TopView_Yellow.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Black;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Black.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Black.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Blue;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Blue.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Blue.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Green;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Green.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Green.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Navy;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Navy.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Navy.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Orange;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Orange.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Orange.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Purple;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Purple.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Purple.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Red;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Red.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Red.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Silver;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Silver.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Silver.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_White;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_White.psd;0;Gatorade_Gx_Bottle_TopViewOpen_White.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Bottle_TopViewOpen_Yellow;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Bottle Renders/Top View/Gatorade_Gx_Bottle_TopViewOpen_Yellow.psd;0;Gatorade_Gx_Bottle_TopViewOpen_Yellow.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_Gx_TechLine_Bottle;;VML;2016-06-09;;;Desktop/_To Bynder/Product Renders/Gx/GAT_Gx_TechLine_Bottle.ai;0;GAT_Gx_TechLine_Bottle.ai;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_Gx_TechLine_Pod;;VML;2016-05-13;;;Desktop/_To Bynder/Product Renders/Gx/GAT_Gx_TechLine_Pod.ai;0;GAT_Gx_TechLine_Pod.ai;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
hydrationCustomization_clip1;;VML;2015-09-25;;;Desktop/_To Bynder/Product Renders/Gx/hydrationCustomization_clip1.m4v;0;hydrationCustomization_clip1.m4v;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
hydrationCustomization_clip2;;VML;2015-09-25;;;Desktop/_To Bynder/Product Renders/Gx/hydrationCustomization_clip2.m4v;0;hydrationCustomization_clip2.m4v;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
hydrationCustomization_clip3;;VML;2015-09-25;;;Desktop/_To Bynder/Product Renders/Gx/hydrationCustomization_clip3.m4v;0;hydrationCustomization_clip3.m4v;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
hydrationCustomization_clip4;;VML;2015-09-25;;;Desktop/_To Bynder/Product Renders/Gx/hydrationCustomization_clip4.m4v;0;hydrationCustomization_clip4.m4v;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
hydrationCustomization_clip5;;VML;2015-09-25;;;Desktop/_To Bynder/Product Renders/Gx/hydrationCustomization_clip5.m4v;0;hydrationCustomization_clip5.m4v;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
hydrationCustomization_clip6;;VML;2015-09-25;;;Desktop/_To Bynder/Product Renders/Gx/hydrationCustomization_clip6.m4v;0;hydrationCustomization_clip6.m4v;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Pod_FP;;VML;2016-03-18;;;Desktop/_To Bynder/Product Renders/Gx/Pods/Front View/Gatorade_Gx_Pod_FP.psd;0;Gatorade_Gx_Pod_FP.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Pod_GF;;VML;2016-03-18;;;Desktop/_To Bynder/Product Renders/Gx/Pods/Front View/Gatorade_Gx_Pod_GF.psd;0;Gatorade_Gx_Pod_GF.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Pod_GR;;VML;2016-03-18;;;Desktop/_To Bynder/Product Renders/Gx/Pods/Front View/Gatorade_Gx_Pod_GR.psd;0;Gatorade_Gx_Pod_GR.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Pod_Top_FP;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Pods/Top View/Gatorade_Gx_Pod_Top_FP.psd;0;Gatorade_Gx_Pod_Top_FP.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Pod_Top_GF;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Pods/Top View/Gatorade_Gx_Pod_Top_GF.psd;0;Gatorade_Gx_Pod_Top_GF.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Gatorade_Gx_Pod_Top_GR;;VML;2016-05-18;;;Desktop/_To Bynder/Product Renders/Gx/Pods/Top View/Gatorade_Gx_Pod_Top_GR.psd;0;Gatorade_Gx_Pod_Top_GR.psd;;PepsiCo;Gatorade;;;2016;;Perform;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Spire;;VML;2015-03-17;;;Desktop/_To Bynder/Product Renders/Gx/Spire.png;0;Spire.png;;PepsiCo;Gatorade;;;2015;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
1990GlassBottle;;VML;2013-09-24;;;Desktop/_To Bynder/Product Renders/Heritage/1990GlassBottle.psd;0;1990GlassBottle.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
32 oz LL;;VML;1998-04-28;;;Desktop/_To Bynder/Product Renders/Heritage/32 oz LL.tif;0;32 oz LL.tif;;PepsiCo;Gatorade;;;1998;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
64 oz FP;;VML;1996-06-19;;;Desktop/_To Bynder/Product Renders/Heritage/64 oz FP.tif;0;64 oz FP.tif;;PepsiCo;Gatorade;;;1996;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
90s_bottle composite;;VML;2008-09-09;;;Desktop/_To Bynder/Product Renders/Heritage/90s_bottle composite.psd;0;90s_bottle composite.psd;;PepsiCo;Gatorade;;;2008;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
90s_bottle composite_2;;VML;2008-09-09;;;Desktop/_To Bynder/Product Renders/Heritage/90s_bottle composite_2.psd;0;90s_bottle composite_2.psd;;PepsiCo;Gatorade;;;2008;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
BOLT BOTTLE PHOTO;;VML;1997-09-09;;;Desktop/_To Bynder/Product Renders/Heritage/BOLT BOTTLE PHOTO.jpg;0;BOLT BOTTLE PHOTO.jpg;;PepsiCo;Gatorade;;;1997;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Crushed Cup;;VML;1998-05-18;;;Desktop/_To Bynder/Product Renders/Heritage/Crushed Cup.psd;0;Crushed Cup.psd;;PepsiCo;Gatorade;;;1998;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2687;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/G-Series/OS0C2687.psd;0;OS0C2687.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2689;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/G-Series/OS0C2689.psd;0;OS0C2689.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C6363;;VML;2013-11-21;;;Desktop/_To Bynder/Product Renders/Heritage/G-Series/OS0C6363.psd;0;OS0C6363.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GlacierFreezeSmall;;VML;1998-08-31;;;Desktop/_To Bynder/Product Renders/Heritage/GlacierFreezeSmall.jpg;0;GlacierFreezeSmall.jpg;;PepsiCo;Gatorade;;;1998;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
1990_label_artwork;;VML;2013-09-24;;;Desktop/_To Bynder/Product Renders/Heritage/Labels/1990_label_artwork.psd;0;1990_label_artwork.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
2011_G_series;;VML;2016-04-14;;;Desktop/_To Bynder/Product Renders/Heritage/Labels/2011_G_series.psd;0;2011_G_series.psd;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Old_Stokely_label_artwork;;VML;2016-04-13;;;Desktop/_To Bynder/Product Renders/Heritage/Labels/Old_Stokely_label_artwork.psd;0;Old_Stokely_label_artwork.psd;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
lemlime bottle history;;VML;2011-12-06;;;Desktop/_To Bynder/Product Renders/Heritage/lemlime bottle history.jpg;0;lemlime bottle history.jpg;;PepsiCo;Gatorade;;;2011;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
LEMON_ICE.lay;;VML;1996-05-07;;;Desktop/_To Bynder/Product Renders/Heritage/LEMON_ICE.lay.jpg;0;LEMON_ICE.lay.jpg;;PepsiCo;Gatorade;;;1996;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Mid Thun;;VML;1998-01-12;;;Desktop/_To Bynder/Product Renders/Heritage/Mid Thun.tif;0;Mid Thun.tif;;PepsiCo;Gatorade;;;1998;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_32oz_Mike50_CitursCooler_AFR;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Heritage/Mike50/G_32oz_Mike50_CitursCooler_AFR.psd;0;G_32oz_Mike50_CitursCooler_AFR.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_32oz_Mike50_FruitPunch_AFR;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Heritage/Mike50/G_32oz_Mike50_FruitPunch_AFR.psd;0;G_32oz_Mike50_FruitPunch_AFR.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_32oz_Mike50_LemonLime_AFR;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Heritage/Mike50/G_32oz_Mike50_LemonLime_AFR.psd;0;G_32oz_Mike50_LemonLime_AFR.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_32oz_Mike50_Orange_AFR;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Heritage/Mike50/G_32oz_Mike50_Orange_AFR.psd;0;G_32oz_Mike50_Orange_AFR.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
old 32 oz LL;;VML;2008-08-20;;;Desktop/_To Bynder/Product Renders/Heritage/old 32 oz LL.psd;0;old 32 oz LL.psd;;PepsiCo;Gatorade;;;2008;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2687_LemonLime;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C2687_LemonLime.psd;0;OS0C2687_LemonLime.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2690;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C2690.psd;0;OS0C2690.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2696;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C2696.psd;0;OS0C2696.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2697;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C2697.psd;0;OS0C2697.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2699;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C2699.psd;0;OS0C2699.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2702;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C2702.psd;0;OS0C2702.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C2707;;VML;2013-02-28;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C2707.psd;0;OS0C2707.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
OS0C6358;;VML;2013-11-21;;;Desktop/_To Bynder/Product Renders/Heritage/OS0C6358.psd;0;OS0C6358.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Product Shot_reworked copy;;VML;1903-12-31;;;Desktop/_To Bynder/Product Renders/Heritage/Product Shot_reworked copy.jpg;0;Product Shot_reworked copy.jpg;;PepsiCo;Gatorade;;;1903;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
SPORT BOTTLE;;VML;1996-05-08;;;Desktop/_To Bynder/Product Renders/Heritage/SPORT BOTTLE.jpg;0;SPORT BOTTLE.jpg;;PepsiCo;Gatorade;;;1996;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Squeeze24ozSmall;;VML;1998-08-31;;;Desktop/_To Bynder/Product Renders/Heritage/Squeeze24ozSmall.jpg;0;Squeeze24ozSmall.jpg;;PepsiCo;Gatorade;;;1998;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Bag_5pk_CB_P_14_10274;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Bag_5pk_CB_P_14_10274.png;0;G_Chw_Bag_5pk_CB_P_14_10274.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Bag_5pk_FP_P_14_10273;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Bag_5pk_FP_P_14_10273.png;0;G_Chw_Bag_5pk_FP_P_14_10273.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16pk_CB_Tall_Angle_P_14_13448;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16pk_CB_Tall_Angle_P_14_13448.png;0;G_Chw_Cad_16pk_CB_Tall_Angle_P_14_13448.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16pk_CB_Wide_Front_14_28102;;VML;2013-12-19;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16pk_CB_Wide_Front_14_28102.tif;0;G_Chw_Cad_16pk_CB_Wide_Front_14_28102.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16Pk_FP_Tall_Angle_P_14_13446;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16Pk_FP_Tall_Angle_P_14_13446.png;0;G_Chw_Cad_16Pk_FP_Tall_Angle_P_14_13446.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16pk_FP_Wide_Front_14_27902;;VML;2013-12-19;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16pk_FP_Wide_Front_14_27902.tif;0;G_Chw_Cad_16pk_FP_Wide_Front_14_27902.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16pk_GA_Tall_Angle_P_15;;VML;2012-01-01;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16pk_GA_Tall_Angle_P_15.png;0;G_Chw_Cad_16pk_GA_Tall_Angle_P_15.png;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;Set to Default Date: 2012-01-01
G_Chw_Cad_16pk_GrAp_Tall_Front_14_10164;;VML;2014-10-03;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16pk_GrAp_Tall_Front_14_10164.tif;0;G_Chw_Cad_16pk_GrAp_Tall_Front_14_10164.tif;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16Pk_OR_Tall_Angle_P_14_13447;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16Pk_OR_Tall_Angle_P_14_13447.png;0;G_Chw_Cad_16Pk_OR_Tall_Angle_P_14_13447.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16pk_Sb_Wide_Front_14_28202;;VML;2013-12-19;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16pk_Sb_Wide_Front_14_28202.tif;0;G_Chw_Cad_16pk_Sb_Wide_Front_14_28202.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_Cad_16pk_ST_Tall_Angle_P_14_10249;;VML;2014-12-03;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_Cad_16pk_ST_Tall_Angle_P_14_10249.png;0;G_Chw_Cad_16pk_ST_Tall_Angle_P_14_10249.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_LSE_CB_Angle_P_14_13448;;VML;2014-02-20;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_LSE_CB_Angle_P_14_13448.png;0;G_Chw_LSE_CB_Angle_P_14_13448.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_LSE_FP_Angle_P_14_13446;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_LSE_FP_Angle_P_14_13446.png;0;G_Chw_LSE_FP_Angle_P_14_13446.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_LSE_OR_Angle_P_14_13447;;VML;2014-02-20;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_LSE_OR_Angle_P_14_13447.png;0;G_Chw_LSE_OR_Angle_P_14_13447.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_LSE_ST_Angle_P_14_10249;;VML;2014-01-22;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_LSE_ST_Angle_P_14_10249.png;0;G_Chw_LSE_ST_Angle_P_14_10249.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_STK_CB_Angle_P_14_13448;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_STK_CB_Angle_P_14_13448.png;0;G_Chw_STK_CB_Angle_P_14_13448.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Chw_STK_FP_Angle_P_14_13446;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/G_Chw_STK_FP_Angle_P_14_13446.png;0;G_Chw_STK_FP_Angle_P_14_13446.png;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_EnergyChews_CoolBlue;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/GAT_EnergyChews_CoolBlue.psd;0;GAT_EnergyChews_CoolBlue.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_EnergyChews_FruitPunch;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/GAT_EnergyChews_FruitPunch.psd;0;GAT_EnergyChews_FruitPunch.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_EnergyChews_GreenApple;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/GAT_EnergyChews_GreenApple.psd;0;GAT_EnergyChews_GreenApple.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_EnergyChews_Orange;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/GAT_EnergyChews_Orange.psd;0;GAT_EnergyChews_Orange.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_EnergyChews_Strawberry;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Prime/Energy Chews/GAT_EnergyChews_Strawberry.psd;0;GAT_EnergyChews_Strawberry.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Fuel Bar Peanut Butter Chocolate_Final;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/Fuel Bar Peanut Butter Chocolate_Final.tif;0;Fuel Bar Peanut Butter Chocolate_Final.tif;;PepsiCo;Gatorade;;;2015;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
fuelBarEdit_chocolateChip;;VML;2016-02-25;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/fuelBarEdit_chocolateChip.psd;0;fuelBarEdit_chocolateChip.psd;;PepsiCo;Gatorade;;;2016;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
fuelBarEdit_honeyOat;;VML;2016-02-25;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/fuelBarEdit_honeyOat.psd;0;fuelBarEdit_honeyOat.psd;;PepsiCo;Gatorade;;;2016;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
fuelBarEdit_oatmealRaisin;;VML;2016-02-25;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/fuelBarEdit_oatmealRaisin.psd;0;fuelBarEdit_oatmealRaisin.psd;;PepsiCo;Gatorade;;;2016;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.1oz_LSE_ChChp_15_01018;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/G_Bar_2.1oz_LSE_ChChp_15_01018.tif;0;G_Bar_2.1oz_LSE_ChChp_15_01018.tif;;PepsiCo;Gatorade;;;2015;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2.1oz_LSE_HO_15_01018;;VML;2015-10-13;;;Desktop/_To Bynder/Product Renders/Prime/Fuel Bar/G_Bar_2.1oz_LSE_HO_15_01018.tif;0;G_Bar_2.1oz_LSE_HO_15_01018.tif;;PepsiCo;Gatorade;;;2015;;Bars;;;;;;;;;;;;;;;!!!No Tags Found!!!;
